CONTRACT_D,PREVIOUS_S,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRIC,SETTLEMENT,NET_CHANGE,OI_NO_CON,TRADED_QUA,TRD_NO_CON,TRADED_VAL
FUTSTKBAJAJFINSV30-JAN-2025,1615.2000000,1614.0500000,1628.0000000,1608.7500000,1619.0500000,1619.0500000,0.2300000,445.0000000,95500.0000000,191.0000000,154762500.0000000
FUTSTKNATIONALUM30-JAN-2025,246.6300000,245.8700000,246.0500000,241.9000000,244.1900000,244.1900000,-0.9800000,177.0000000,412500.0000000,110.0000000,100669500.0000000
FUTSTKPFC28-NOV-2024,484.1000000,487.1500000,495.4500000,481.1500000,491.6500000,491.6500000,1.5500000,7330.0000000,23506600.0000000,18082.0000000,11536504655.0000000
FUTSTKFEDERALBNK30-JAN-2025,215.6300000,215.0000000,216.3300000,213.5000000,214.6300000,214.6300000,-0.4600000,220.0000000,685000.0000000,137.0000000,147138300.0000000
FUTSTKSBIN30-JAN-2025,849.0500000,844.5000000,852.8000000,842.3000000,845.1500000,845.1500000,-0.4500000,2316.0000000,741750.0000000,989.0000000,628692000.0000000
FUTSTKBANKBARODA28-NOV-2024,247.4000000,247.4000000,249.4000000,244.3000000,246.5000000,246.5000000,-0.3600000,12371.0000000,55159650.0000000,18858.0000000,13620187766.2500000
FUTSTKIPCALAB30-JAN-2025,1573.0000000,1573.0000000,1573.0000000,1534.0000000,1542.1000000,1542.1000000,-1.9600000,33.0000000,15600.0000000,24.0000000,24099530.0000000
FUTSTKIOC28-NOV-2024,136.7500000,137.7500000,139.6000000,135.4200000,139.1300000,139.1300000,1.7400000,6540.0000000,54146625.0000000,11107.0000000,7413855003.7500000
FUTSTKDLF26-DEC-2024,831.0500000,828.8000000,833.2500000,821.7500000,828.9000000,828.9000000,-0.2500000,45905.0000000,12270225.0000000,14873.0000000,10151330970.0000000
FUTSTKSHRIRAMFIN28-NOV-2024,3039.8000000,3025.4000000,3062.4000000,3006.3500000,3018.1500000,3018.1500000,-0.7100000,6799.0000000,2615400.0000000,17436.0000000,7911258472.5000000
FUTSTKUNITDSPR30-JAN-2025,1529.4500000,1527.7500000,1545.0000000,1519.9500000,1535.9000000,1535.9000000,0.4200000,209.0000000,48300.0000000,138.0000000,73794000.0000000
FUTSTKIRCTC30-JAN-2025,826.9000000,826.0000000,839.1000000,822.7500000,832.3500000,832.3500000,0.6500000,527.0000000,208250.0000000,238.0000000,173503181.2500000
FUTSTKTATACHEM28-NOV-2024,1096.4500000,1103.3000000,1116.6000000,1086.2000000,1108.0000000,1108.0000000,1.0500000,3104.0000000,2611950.0000000,4749.0000000,2880582842.5000000
FUTSTKCUMMINSIND30-JAN-2025,3500.9500000,3470.1500000,3536.5500000,3462.0000000,3535.2000000,3535.2000000,0.9700000,128.0000000,12150.0000000,81.0000000,42694027.5000000
FUTSTKESCORTS30-JAN-2025,3632.7500000,3639.5000000,3658.0000000,3632.7500000,3635.0000000,3643.4500000,0.2900000,33.0000000,3300.0000000,22.0000000,12014332.5000000
FUTSTKIOC30-JAN-2025,138.3800000,138.7500000,141.2300000,137.1000000,140.7300000,140.7300000,1.6900000,788.0000000,2325375.0000000,477.0000000,322548866.2500000
FUTSTKLTTS30-JAN-2025,5545.0000000,5500.0000000,5520.2500000,5480.2500000,5481.8000000,5481.8000000,-1.1300000,92.0000000,3300.0000000,33.0000000,18165835.0000000
FUTSTKAARTIIND30-JAN-2025,456.8000000,456.8000000,463.3000000,453.8000000,458.4000000,458.4000000,0.3500000,624.0000000,483000.0000000,483.0000000,221058950.0000000
FUTSTKBRITANNIA30-JAN-2025,5069.9500000,5036.6000000,5050.2000000,5003.0500000,5031.6000000,5031.6000000,-0.7500000,459.0000000,13500.0000000,135.0000000,67872685.0000000
FUTSTKLICHSGFIN30-JAN-2025,629.4500000,628.0500000,637.3500000,627.0500000,635.5500000,635.5500000,0.9600000,160.0000000,80000.0000000,80.0000000,50773550.0000000
FUTSTKSHRIRAMFIN30-JAN-2025,3068.3500000,3091.3000000,3091.3000000,3040.4500000,3052.6000000,3052.6000000,-0.5100000,316.0000000,31050.0000000,207.0000000,94893885.0000000
FUTSTKDALBHARAT28-NOV-2024,1825.5500000,1821.3000000,1851.8500000,1803.1000000,1841.0500000,1841.0500000,0.8400000,1645.0000000,1220725.0000000,4439.0000000,2230048590.0000000
FUTSTKHDFCAMC28-NOV-2024,4246.8000000,4237.3500000,4264.8500000,4210.0000000,4246.7000000,4246.7000000,0.0000000,4377.0000000,1095900.0000000,7306.0000000,4648565115.0000000
FUTSTKTVSMOTOR26-DEC-2024,2439.4000000,2439.5500000,2456.0500000,2421.8500000,2449.4000000,2449.4000000,0.4000000,20459.0000000,2963800.0000000,8468.0000000,7238245910.0000000
FUTSTKAPOLLOHOSP30-JAN-2025,7170.9500000,7115.0000000,7150.0000000,7067.9500000,7073.5000000,7073.5000000,-1.3500000,130.0000000,11750.0000000,94.0000000,83371237.5000000
FUTSTKHEROMOTOCO26-DEC-2024,4859.2500000,4846.2000000,4920.9500000,4831.0000000,4899.8000000,4899.8000000,0.8300000,23446.0000000,1249650.0000000,8331.0000000,6103766497.5000000
FUTSTKSHREECEM26-DEC-2024,24805.1000000,24999.0000000,25310.0000000,24602.6000000,25206.4000000,25206.4000000,1.6100000,10473.0000000,144675.0000000,5787.0000000,3602057180.0000000
FUTSTKSBILIFE26-DEC-2024,1514.3500000,1519.0000000,1522.7000000,1503.9000000,1511.8000000,1511.8000000,-0.1600000,24021.0000000,3628500.0000000,9676.0000000,5483477193.7500000
FUTSTKMUTHOOTFIN26-DEC-2024,1962.4000000,1964.8500000,1968.6000000,1928.3500000,1947.1500000,1947.1500000,-0.7700000,15690.0000000,1452825.0000000,5283.0000000,2821793287.5000000
FUTSTKTATASTEEL30-JAN-2025,146.2100000,145.5600000,146.7200000,144.6300000,146.3800000,146.3800000,0.1100000,2323.0000000,2711500.0000000,493.0000000,394971610.0000000
FUTSTKGAIL28-NOV-2024,194.2200000,194.2200000,195.7400000,192.5200000,195.0300000,195.0300000,0.4100000,7140.0000000,37322850.0000000,8158.0000000,7262728823.2500000
FUTSTKLUPIN30-JAN-2025,2063.5000000,2050.0000000,2065.4000000,2027.0000000,2034.8000000,2034.8000000,-1.3900000,252.0000000,53125.0000000,125.0000000,108388621.2500000
FUTSTKGUJGASLTD28-NOV-2024,474.3500000,472.9500000,475.6500000,468.8500000,472.9000000,472.9000000,-0.3000000,1973.0000000,2748750.0000000,2199.0000000,1296849625.0000000
FUTSTKDABUR28-NOV-2024,525.7500000,523.4000000,528.7000000,521.0000000,526.9500000,526.9500000,0.2200000,4741.0000000,5193750.0000000,4155.0000000,2725906375.0000000
FUTSTKCIPLA30-JAN-2025,1510.6000000,1490.0000000,1509.9500000,1486.8500000,1507.0500000,1507.0500000,-0.2300000,185.0000000,45825.0000000,141.0000000,68717821.2500000
FUTSTKBRITANNIA28-NOV-2024,5007.9500000,5038.1000000,5038.1000000,4942.5500000,4973.9000000,4973.9000000,-0.6700000,8004.0000000,748200.0000000,7482.0000000,3716086505.0000000
FUTSTKTATACONSUM28-NOV-2024,965.0500000,960.2500000,964.5000000,953.7500000,961.2500000,961.2500000,-0.3900000,6356.0000000,3316032.0000000,7272.0000000,3179537474.4000000
FUTSTKABB28-NOV-2024,7336.5500000,7343.3000000,7530.5500000,7318.1000000,7488.0000000,7488.0000000,2.0600000,3212.0000000,759625.0000000,6077.0000000,5655592756.2500000
FUTSTKTVSMOTOR30-JAN-2025,2452.5000000,2447.0500000,2466.0000000,2442.0000000,2462.9000000,2469.7000000,0.7000000,60.0000000,7700.0000000,22.0000000,18923590.0000000
FUTSTKDIXON28-NOV-2024,15514.7500000,15587.2500000,15720.0000000,15357.1500000,15637.9500000,15637.9500000,0.7900000,7117.0000000,565700.0000000,11314.0000000,8812736512.5000000
FUTSTKICICIBANK30-JAN-2025,1321.4500000,1320.3000000,1324.8000000,1314.7000000,1318.1000000,1318.1000000,-0.2500000,1467.0000000,746200.0000000,1066.0000000,984885370.0000000
FUTSTKSBIN28-NOV-2024,840.5000000,837.6000000,843.5000000,832.6000000,835.7000000,835.7000000,-0.5700000,41029.0000000,36909750.0000000,49213.0000000,30911856712.5000000
FUTSTKBAJFINANCE30-JAN-2025,6704.4500000,6730.0000000,6818.9500000,6705.0000000,6785.3500000,6785.3500000,1.2000000,1156.0000000,68000.0000000,544.0000000,461060256.2500000
FUTSTKCONCOR30-JAN-2025,810.1500000,810.9000000,823.0000000,809.5500000,819.4000000,819.4000000,1.1400000,498.0000000,245000.0000000,245.0000000,200860900.0000000
FUTSTKMARICO30-JAN-2025,633.7000000,630.9500000,655.0000000,630.0000000,654.2500000,654.2500000,3.2400000,33.0000000,58800.0000000,49.0000000,38134980.0000000
FUTSTKICICIBANK28-NOV-2024,1305.9500000,1304.1500000,1310.0000000,1299.0000000,1302.7000000,1302.7000000,-0.2400000,27531.0000000,29984500.0000000,42835.0000000,39121482050.0000000
FUTSTKULTRACEMCO28-NOV-2024,11131.9500000,11020.5500000,11209.9000000,10965.2500000,11155.3000000,11155.3000000,0.2000000,10192.0000000,1032950.0000000,20659.0000000,11444473735.0000000
FUTSTKMARUTI30-JAN-2025,11081.4500000,11057.8000000,11250.0000000,11025.0000000,11186.8000000,11186.8000000,0.9500000,464.0000000,17050.0000000,341.0000000,190826110.0000000
FUTSTKIEX30-JAN-2025,168.2000000,168.4000000,174.6200000,168.4000000,173.7700000,173.7700000,3.3100000,328.0000000,472500.0000000,126.0000000,81194775.0000000
FUTSTKTECHM30-JAN-2025,1765.8000000,1778.0000000,1789.2500000,1770.0000000,1773.9000000,1773.9000000,0.4500000,666.0000000,85800.0000000,143.0000000,152672130.0000000
FUTSTKALKEM26-DEC-2024,5509.2000000,5559.8500000,5559.8500000,5432.9000000,5479.0500000,5479.0500000,-0.5400000,9757.0000000,502000.0000000,5020.0000000,2744638560.0000000
FUTSTKHINDALCO28-NOV-2024,665.9000000,665.0000000,669.0000000,659.2500000,660.4500000,660.4500000,-0.8100000,6183.0000000,14933800.0000000,10667.0000000,9914146410.0000000
FUTSTKLALPATHLAB28-NOV-2024,3103.6000000,3135.9000000,3136.0000000,3022.4500000,3032.9500000,3032.9500000,-2.2700000,1740.0000000,316650.0000000,2111.0000000,967423695.0000000
FUTSTKNMDC30-JAN-2025,229.6000000,229.6000000,232.0600000,228.3000000,230.6500000,230.6500000,0.4500000,574.0000000,454500.0000000,101.0000000,104680215.0000000
FUTSTKICICIBANK26-DEC-2024,1313.6000000,1312.1500000,1317.2500000,1306.4000000,1309.9500000,1309.9500000,-0.2700000,95075.0000000,32906300.0000000,47009.0000000,43169168805.0000000
FUTSTKBALKRISIND30-JAN-2025,2795.8500000,2765.6500000,2772.0500000,2750.1000000,2760.6500000,2768.9500000,-0.9600000,32.0000000,5100.0000000,17.0000000,14081280.0000000
FUTSTKDLF28-NOV-2024,826.2500000,826.9000000,828.5000000,817.3000000,824.2500000,824.2500000,-0.2400000,7562.0000000,12120075.0000000,14691.0000000,9971303801.2500000
FUTSTKTATASTEEL28-NOV-2024,144.6500000,144.0900000,144.9900000,142.8500000,144.6200000,144.6200000,-0.0200000,13983.0000000,71170000.0000000,12940.0000000,10246828570.0000000
FUTSTKJINDALSTEL26-DEC-2024,896.2500000,896.3000000,899.7000000,877.8000000,893.7500000,893.7500000,-0.2700000,30430.0000000,6543125.0000000,10469.0000000,5848158812.5000000
FUTSTKGODREJCP28-NOV-2024,1238.1500000,1247.9000000,1263.7000000,1239.5000000,1261.2000000,1261.2000000,1.8600000,2868.0000000,3540500.0000000,7081.0000000,4424549775.0000000
FUTSTKPERSISTENT30-JAN-2025,6007.8000000,6015.1500000,6075.0000000,5955.0000000,5958.4000000,5958.4000000,-0.8200000,111.0000000,5500.0000000,55.0000000,33095890.0000000
FUTSTKDALBHARAT26-DEC-2024,1835.5000000,1832.0000000,1861.9500000,1813.8500000,1848.8000000,1848.8000000,0.7200000,9818.0000000,1475925.0000000,5367.0000000,2715200537.5000000
FUTSTKM&MFIN30-JAN-2025,265.5000000,266.0000000,267.4500000,264.6000000,266.8000000,266.8000000,0.4800000,291.0000000,148000.0000000,74.0000000,39344900.0000000
FUTSTKSHREECEM30-JAN-2025,24717.0500000,24592.3500000,25151.1500000,24540.0000000,25040.0000000,25040.0000000,1.3000000,180.0000000,675.0000000,27.0000000,16788757.5000000
FUTSTKNATIONALUM28-NOV-2024,248.8300000,247.2800000,248.4000000,243.2000000,245.6700000,245.6700000,-1.2600000,3824.0000000,23381250.0000000,6235.0000000,5747785725.0000000
FUTSTKKOTAKBANK26-DEC-2024,1792.6500000,1790.2500000,1812.7500000,1789.6000000,1794.8000000,1794.8000000,0.1100000,77610.0000000,12551200.0000000,31378.0000000,22626786860.0000000
FUTSTKGODREJPROP30-JAN-2025,2930.9500000,2882.0000000,2889.9000000,2835.0000000,2866.4000000,2866.4000000,-2.2000000,135.0000000,21825.0000000,97.0000000,62391273.7500000
FUTSTKSAIL26-DEC-2024,116.5900000,116.4900000,117.5800000,115.0700000,116.8300000,116.8300000,0.2000000,28235.0000000,40876000.0000000,10219.0000000,4757849240.0000000
FUTSTKMGL30-JAN-2025,1188.5500000,1170.2000000,1196.0000000,1169.0000000,1191.7500000,1191.7500000,0.2600000,180.0000000,31200.0000000,78.0000000,37008360.0000000
FUTSTKBAJAJFINSV26-DEC-2024,1604.7500000,1614.3500000,1619.1000000,1598.0000000,1608.0000000,1608.0000000,0.2000000,23950.0000000,4701000.0000000,9402.0000000,7563102750.0000000
FUTSTKONGC30-JAN-2025,257.2000000,256.8000000,257.8000000,253.5000000,257.2500000,257.2500000,0.0100000,849.0000000,893200.0000000,464.0000000,228411741.2500000
FUTSTKDRREDDY30-JAN-2025,1226.0000000,1219.7000000,1222.2500000,1213.0000000,1213.9000000,1213.9000000,-0.9800000,128.0000000,50625.0000000,81.0000000,61570125.0000000
FUTSTKINDIGO26-DEC-2024,4247.6500000,4264.3000000,4307.1500000,4196.9000000,4290.0000000,4290.0000000,0.9900000,37912.0000000,1999200.0000000,13328.0000000,8543878897.5000000
FUTSTKINDIAMART28-NOV-2024,2334.8000000,2282.2500000,2379.9000000,2282.2500000,2369.5000000,2369.5000000,1.4800000,1471.0000000,501900.0000000,1673.0000000,1185235830.0000000
FUTSTKHDFCAMC30-JAN-2025,4294.0000000,4267.4000000,4307.4000000,4265.2000000,4298.7500000,4298.7500000,0.1100000,97.0000000,7500.0000000,50.0000000,32170657.5000000
FUTSTKVOLTAS30-JAN-2025,1677.1000000,1668.9500000,1675.5500000,1651.0000000,1670.7500000,1670.7500000,-0.3700000,281.0000000,44700.0000000,149.0000000,74355585.0000000
FUTSTKMRF30-JAN-2025,125701.8500000,125000.0000000,126345.2000000,124703.9500000,125996.8000000,125996.8000000,0.2300000,88.0000000,180.0000000,36.0000000,22580029.7500000
FUTSTKGAIL30-JAN-2025,196.7400000,195.4900000,197.9500000,195.2400000,197.4700000,197.4700000,0.3700000,479.0000000,540500.0000000,230.0000000,106344479.5000000
FUTSTKAUBANK28-NOV-2024,592.9500000,590.7500000,594.6000000,584.5000000,589.2000000,589.2000000,-0.6300000,3421.0000000,8458000.0000000,8458.0000000,4989057250.0000000
FUTSTKGMRINFRA26-DEC-2024,80.5900000,80.7600000,82.5000000,80.3100000,82.3300000,82.3300000,2.1500000,39606.0000000,101390625.0000000,18025.0000000,8281911600.0000000
FUTSTKPVRINOX30-JAN-2025,1496.3500000,1496.3500000,1538.1500000,1481.2000000,1530.4000000,1530.4000000,2.2700000,235.0000000,80586.0000000,198.0000000,121986385.9500000
FUTSTKADANIPORTS26-DEC-2024,1134.0000000,1123.0000000,1235.7000000,1112.2000000,1207.7500000,1207.7500000,6.5000000,63691.0000000,28650400.0000000,71626.0000000,33995016140.0000000
FUTSTKIDFCFIRSTB30-JAN-2025,65.5500000,65.2790090,65.3890090,64.0500000,64.6400000,64.6400000,-1.3800000,2735.0000000,6577500.0000000,877.0000000,425265600.0000000
FUTSTKGODREJCP30-JAN-2025,1254.8000000,1258.0000000,1273.3000000,1254.8000000,1274.0500000,1274.0500000,1.5300000,83.0000000,13500.0000000,27.0000000,17093350.0000000
FUTSTKPETRONET30-JAN-2025,333.2500000,330.6500000,332.3500000,328.0000000,331.8500000,331.8500000,-0.4200000,66.0000000,33000.0000000,22.0000000,10882275.0000000
FUTSTKCANFINHOME30-JAN-2025,823.9500000,821.5000000,825.1000000,812.4500000,824.0000000,824.0000000,0.0000000,64.0000000,43875.0000000,45.0000000,35943375.0000000
FUTSTKAUROPHARMA30-JAN-2025,1243.5000000,1240.0000000,1244.7000000,1235.8500000,1239.3500000,1239.3500000,-0.3300000,112.0000000,14850.0000000,27.0000000,18413175.0000000
FUTSTKPNB30-JAN-2025,106.4600009,106.2700000,106.5000000,105.1900000,105.8200009,105.8200009,-0.6000000,790.0000000,1472000.0000000,184.0000000,155821040.0000000
FUTSTKSIEMENS28-NOV-2024,7256.9500000,7440.0500000,7618.2500000,7304.9000000,7447.6500000,7447.6500000,2.6200000,5418.0000000,1177500.0000000,15700.0000000,8787904282.5000000
FUTSTKCOFORGE26-DEC-2024,8644.3500000,8632.7500000,8769.9500000,8592.3500000,8711.8000000,8711.8000000,0.7800000,26983.0000000,949950.0000000,12666.0000000,8268418642.5000000
FUTIDXNIFTYNXT5027-DEC-2024,70043.1500000,69949.9000000,70603.4500000,69949.9000000,70567.0500000,70567.0500000,0.7400000,649.0000000,3530.0000000,353.0000000,248291641.5000000
FUTSTKMCX26-DEC-2024,6073.4000000,6034.1000000,6173.1500000,6034.1000000,6149.1000000,6149.1000000,1.2400000,12314.0000000,726800.0000000,7268.0000000,4439266070.0000000
FUTSTKGRANULES30-JAN-2025,602.5000000,597.1500000,597.1500000,580.0000000,590.2000000,590.2000000,-2.0400000,74.0000000,83000.0000000,83.0000000,48723250.0000000
FUTSTKTATACHEM26-DEC-2024,1101.2500000,1109.3000000,1122.6500000,1090.6500000,1113.9500000,1113.9500000,1.1500000,10551.0000000,3321450.0000000,6039.0000000,3684085515.0000000
FUTSTKSUNPHARMA26-DEC-2024,1771.5500000,1772.8000000,1779.4000000,1752.0000000,1760.8500000,1760.8500000,-0.6000000,41588.0000000,4764200.0000000,13612.0000000,8402316825.0000000
FUTSTKUPL30-JAN-2025,558.2500000,556.0000000,556.3500000,545.1500000,554.7500000,554.7500000,-0.6200000,279.0000000,196475.0000000,145.0000000,108210706.5000000
FUTSTKLTTS28-NOV-2024,5492.1000000,5467.0000000,5496.1000000,5410.0000000,5428.1500000,5428.1500000,-1.1600000,2013.0000000,342000.0000000,3420.0000000,1864271815.0000000
FUTSTKJUBLFOOD30-JAN-2025,646.8000000,648.0000000,655.0000000,646.2500000,654.0000000,654.0000000,1.1100000,106.0000000,65000.0000000,52.0000000,42302187.5000000
FUTSTKALKEM28-NOV-2024,5478.3000000,5487.3000000,5500.7500000,5404.0500000,5451.7500000,5451.7500000,-0.4800000,5261.0000000,405000.0000000,4050.0000000,2203056475.0000000
FUTSTKAMBUJACEM30-JAN-2025,500.6000000,496.0000000,529.5000000,496.0000000,521.5500000,521.5500000,4.1800000,677.0000000,603900.0000000,671.0000000,311625990.0000000
FUTSTKSRF26-DEC-2024,2245.6500000,2257.5000000,2314.8500000,2233.4000000,2309.6500000,2309.6500000,2.8400000,14764.0000000,3126000.0000000,8336.0000000,7133547543.7500000
FUTSTKBHEL30-JAN-2025,246.5200000,245.1100000,251.0000000,244.4000000,250.5000000,250.5000000,1.6100000,429.0000000,779625.0000000,297.0000000,194257980.0000000
FUTSTKSIEMENS30-JAN-2025,7325.2500000,7500.0000000,7680.1500000,7450.0000000,7529.2000000,7529.2000000,2.7800000,159.0000000,21375.0000000,285.0000000,161702111.2500000
FUTSTKBALKRISIND26-DEC-2024,2777.5000000,2787.5000000,2787.5000000,2723.7000000,2755.1500000,2755.1500000,-0.8000000,4817.0000000,691500.0000000,2305.0000000,1900219455.0000000
FUTSTKCUMMINSIND26-DEC-2024,3480.3500000,3543.0000000,3543.0000000,3440.0000000,3512.2000000,3512.2000000,0.9100000,24775.0000000,1589250.0000000,10595.0000000,5538762795.0000000
FUTSTKRBLBANK30-JAN-2025,159.7800000,159.7500000,161.3500000,158.5100000,160.1500000,160.1500000,0.2300000,496.0000000,267500.0000000,107.0000000,42832800.0000000
FUTSTKGRASIM30-JAN-2025,2646.4500000,2640.8500000,2665.8000000,2625.2500000,2656.7500000,2656.7500000,0.3800000,232.0000000,28750.0000000,115.0000000,76081550.0000000
FUTSTKEXIDEIND30-JAN-2025,431.4000000,433.0500000,451.0000000,433.0500000,449.6500000,449.6500000,4.2300000,274.0000000,477000.0000000,265.0000000,211699530.0000000
FUTSTKJINDALSTEL30-JAN-2025,902.2500000,893.6500000,903.6000000,893.0000000,899.5000000,899.5000000,-0.3000000,119.0000000,36875.0000000,59.0000000,33185406.2500000
FUTSTKRBLBANK28-NOV-2024,158.2000000,158.4100000,159.4100000,156.6800000,158.2900000,158.2900000,0.0500000,3720.0000000,12515000.0000000,5006.0000000,1980961200.0000000
FUTSTKBAJAJ-AUTO30-JAN-2025,9246.8500000,9255.0000000,9355.0000000,9234.5500000,9301.9500000,9301.9500000,0.5900000,572.0000000,19050.0000000,254.0000000,177345682.5000000
FUTSTKCOROMANDEL30-JAN-2025,1782.0000000,1771.1000000,1780.0000000,1768.6500000,1777.5000000,1777.5000000,-0.2500000,12.0000000,1750.0000000,5.0000000,3102610.0000000
FUTSTKABBOTINDIA28-NOV-2024,27466.8500000,27392.0500000,27648.5500000,27137.4000000,27527.4000000,27527.4000000,0.2200000,1145.0000000,30080.0000000,1504.0000000,823979268.0000000
FUTSTKABCAPITAL26-DEC-2024,192.5100000,192.0600000,195.4500000,191.0800000,194.5400000,194.5400000,1.0500000,20105.0000000,24602400.0000000,9112.0000000,4756678020.0000000
FUTSTKDIXON26-DEC-2024,15592.6000000,15671.3500000,15803.7500000,15443.5500000,15720.7000000,15720.7000000,0.8200000,22287.0000000,572850.0000000,11457.0000000,8966108250.0000000
FUTSTKTRENT28-NOV-2024,6673.0000000,6659.0000000,6882.2000000,6634.4500000,6839.0000000,6839.0000000,2.4800000,6525.0000000,1609200.0000000,16092.0000000,10912941920.0000000
FUTSTKINDUSTOWER30-JAN-2025,344.6500000,346.2000000,356.0000000,344.9500000,354.3500000,354.3500000,2.8100000,396.0000000,406300.0000000,239.0000000,142856100.0000000
FUTSTKBANKBARODA30-JAN-2025,250.4500000,250.5000000,252.4000000,247.7000000,249.6000000,249.6000000,-0.3300000,666.0000000,532350.0000000,182.0000000,133076677.5000000
FUTSTKHAL26-DEC-2024,4381.5500000,4381.7000000,4508.0000000,4371.1500000,4494.6000000,4494.6000000,2.5800000,58522.0000000,4459350.0000000,29729.0000000,19923075795.0000000
FUTSTKDRREDDY28-NOV-2024,1211.4000000,1210.9000000,1211.4000000,1199.0000000,1201.3000000,1201.3000000,-0.8300000,2506.0000000,3442500.0000000,5508.0000000,4144835125.0000000
FUTSTKDALBHARAT30-JAN-2025,1845.0000000,1827.0000000,1861.3500000,1821.4000000,1858.1500000,1858.1500000,0.7100000,53.0000000,3575.0000000,13.0000000,6599835.0000000
FUTSTKAMBUJACEM26-DEC-2024,497.1500000,495.4500000,526.8000000,492.1500000,517.9500000,517.9500000,4.1800000,36591.0000000,23633100.0000000,26259.0000000,12104150040.0000000
FUTSTKBEL30-JAN-2025,301.6500000,302.0000000,311.1000000,301.6000000,310.4500000,310.4500000,2.9100000,1026.0000000,2644800.0000000,928.0000000,816790050.0000000
FUTSTKLT28-NOV-2024,3705.4500000,3708.3000000,3720.0000000,3688.6000000,3702.4000000,3702.4000000,-0.0800000,21658.0000000,4885200.0000000,32568.0000000,18092036625.0000000
FUTSTKHCLTECH26-DEC-2024,1909.9000000,1903.0000000,1928.5500000,1899.0000000,1903.6000000,1903.6000000,-0.3200000,28722.0000000,4631200.0000000,13232.0000000,8866977612.5000000
FUTSTKLT26-DEC-2024,3726.8500000,3729.0500000,3742.0000000,3710.0000000,3723.4500000,3723.4500000,-0.0900000,89445.0000000,5189550.0000000,34597.0000000,19328508480.0000000
FUTSTKKOTAKBANK30-JAN-2025,1803.2500000,1809.0000000,1824.1000000,1804.7000000,1806.4500000,1806.4500000,0.1700000,1005.0000000,166400.0000000,416.0000000,301987440.0000000
FUTSTKATUL30-JAN-2025,7471.1000000,7461.9500000,7461.9500000,7420.1500000,7459.4000000,7459.4000000,-0.1500000,126.0000000,1300.0000000,13.0000000,9678535.0000000
FUTSTKNAVINFLUOR30-JAN-2025,3493.6500000,3464.6000000,3548.8500000,3464.6000000,3540.7000000,3540.7000000,1.3400000,57.0000000,4375.0000000,25.0000000,15413641.2500000
FUTSTKBPCL30-JAN-2025,297.4500000,305.0500000,305.0500000,294.1000000,297.3000000,297.3000000,-0.0500000,446.0000000,469800.0000000,261.0000000,139218390.0000000
FUTIDXNIFTY30-JAN-2025,24520.3500000,24520.0000000,24680.0000000,24462.7500000,24603.5000000,24603.5000000,0.3300000,33679.0000000,261650.0000000,10466.0000000,6430156788.7500000
FUTSTKUBL26-DEC-2024,1907.0000000,1905.9500000,1937.0500000,1887.0000000,1921.8500000,1921.8500000,0.7700000,3506.0000000,1027600.0000000,2569.0000000,1965367460.0000000
FUTSTKINDIGO30-JAN-2025,4274.1000000,4245.0000000,4333.5000000,4231.9000000,4312.8000000,4312.8000000,0.9000000,954.0000000,47100.0000000,314.0000000,202786822.5000000
FUTSTKVEDL26-DEC-2024,450.9000000,450.9000000,453.0000000,446.0500000,448.8000000,448.8000000,-0.4600000,75038.0000000,35209550.0000000,30617.0000000,15796803937.5000000
FUTSTKCUB30-JAN-2025,181.6300000,183.0000000,183.4000000,179.8800000,180.4100000,180.4100000,-0.6700000,58.0000000,75000.0000000,15.0000000,13555850.0000000
FUTSTKADANIENT30-JAN-2025,2172.5000000,2188.9000000,2445.9000000,2169.9500000,2428.0500000,2428.0500000,11.7600000,767.0000000,365100.0000000,1217.0000000,856738575.0000000
FUTSTKJINDALSTEL28-NOV-2024,891.3000000,887.4500000,894.9500000,880.4000000,888.6500000,888.6500000,-0.2900000,4997.0000000,6325625.0000000,10121.0000000,5623040468.7500000
FUTSTKHDFCBANK26-DEC-2024,1796.4000000,1802.0500000,1827.0000000,1796.3000000,1822.5500000,1822.5500000,1.4500000,233955.0000000,44997150.0000000,81813.0000000,81404329600.0000000
FUTSTKBERGEPAINT30-JAN-2025,491.3500000,491.0000000,496.0000000,489.5000000,495.3000000,495.3000000,0.8000000,162.0000000,64680.0000000,49.0000000,31892850.0000000
FUTSTKGMRINFRA30-JAN-2025,81.1300000,81.0000000,83.0000000,80.9100000,82.9100000,82.9100000,2.1900000,622.0000000,1473750.0000000,262.0000000,121193100.0000000
FUTSTKCOALINDIA30-JAN-2025,415.9500000,422.0000000,425.6000000,417.4500000,422.7000000,422.7000000,1.6200000,1154.0000000,576450.0000000,549.0000000,243059880.0000000
FUTSTKLICHSGFIN28-NOV-2024,622.3000000,623.1000000,629.6000000,619.0500000,627.6000000,627.6000000,0.8500000,5846.0000000,8838000.0000000,8838.0000000,5536282250.0000000
FUTSTKICICIGI30-JAN-2025,1876.0500000,1872.6500000,1889.1000000,1861.2000000,1883.4500000,1883.4500000,0.3900000,113.0000000,7000.0000000,28.0000000,13116187.5000000
FUTSTKLTF30-JAN-2025,142.2800000,142.9700000,143.0000000,141.0000000,142.4500000,142.4500000,0.1100000,286.0000000,348036.0000000,78.0000000,49452926.0600000
FUTSTKPOWERGRID30-JAN-2025,342.2500000,341.3000000,345.5500000,341.3000000,342.7500000,342.7500000,0.1400000,259.0000000,340200.0000000,189.0000000,116819370.0000000
